Archive_Date,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total,
30-11-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,5,
30-11-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,7,
30-11-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,2,
30-11-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,3,
30-11-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,18+ Months,3,
30-11-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,3,
30-11-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,4,
30-11-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,3,
30-11-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  9-12 Months,4,
30-11-2018,600,Otolaryngology (ENT),Day Case,Adult,65+, 15-18 Months,3,
30-11-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,18+ Months,2,
30-11-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,30,
30-11-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  3-6 Months,6,
30-11-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  6-9 Months,5,
30-11-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  9-12 Months,5,
30-11-2018,600,Otolaryngology (ENT),Day Case,Child,0-15, 15-18 Months,4,
30-11-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,18+ Months,1,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,90,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,79,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,62,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,37,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,17,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,28,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,90,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,12,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,3,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,8,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  9-12 Months,3,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+, 12-15 Months,5,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,18+ Months,12,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  0-3 Months,34,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,12,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  6-9 Months,14,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  9-12 Months,7,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15, 15-18 Months,1,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,18+ Months,8,
30-11-2018,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,2,
30-11-2018,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,1,
30-11-2018,700,Gastro-Enterology,Day Case,Adult,16-64, 15-18 Months,2,
30-11-2018,700,Gastro-Enterology,Day Case,Adult,16-64,18+ Months,1,
30-11-2018,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,1,
30-11-2018,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,2,
30-11-2018,700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,1,
30-11-2018,700,Gastro-Enterology,Day Case,Adult,65+,18+ Months,1,
30-11-2018,1300,Neurology,Day Case,Adult,16-64,  0-3 Months,2,
30-11-2018,1300,Neurology,Inpatient,Adult,16-64,  0-3 Months,6,
30-11-2018,1300,Neurology,Inpatient,Adult,16-64,  3-6 Months,2,
30-11-2018,1300,Neurology,Inpatient,Adult,16-64,  6-9 Months,3,
30-11-2018,1300,Neurology,Inpatient,Adult,16-64,  9-12 Months,1,
30-11-2018,1300,Neurology,Inpatient,Adult,16-64, 12-15 Months,3,
30-11-2018,1300,Neurology,Inpatient,Adult,16-64, 15-18 Months,3,
30-11-2018,1300,Neurology,Inpatient,Adult,16-64,18+ Months,7,
30-11-2018,1300,Neurology,Inpatient,Adult,65+,  0-3 Months,4,
30-11-2018,1300,Neurology,Inpatient,Adult,65+,  3-6 Months,2,
30-11-2018,1300,Neurology,Inpatient,Adult,65+, 15-18 Months,1,
30-11-2018,1502,Obstetrics,Day Case,Adult,16-64,  3-6 Months,2,
30-11-2018,1502,Obstetrics,Inpatient,Adult,16-64,  3-6 Months,1,
30-11-2018,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,68,
30-11-2018,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,33,
30-11-2018,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,42,
30-11-2018,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,13,
30-11-2018,1503,Gynaecology,Day Case,Adult,16-64, 12-15 Months,14,
30-11-2018,1503,Gynaecology,Day Case,Adult,16-64, 15-18 Months,10,
30-11-2018,1503,Gynaecology,Day Case,Adult,16-64,18+ Months,30,
30-11-2018,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,4,
30-11-2018,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,1,
30-11-2018,1503,Gynaecology,Day Case,Adult,65+,  6-9 Months,1,
30-11-2018,1503,Gynaecology,Day Case,Adult,65+, 12-15 Months,1,
30-11-2018,1503,Gynaecology,Day Case,Adult,65+,18+ Months,1,
30-11-2018,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,19,
30-11-2018,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,19,
30-11-2018,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,9,
30-11-2018,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,6,
30-11-2018,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,4,
30-11-2018,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,1,
30-11-2018,1503,Gynaecology,Inpatient,Adult,16-64,18+ Months,29,
30-11-2018,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,5,
30-11-2018,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,4,
30-11-2018,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,3,
30-11-2018,1503,Gynaecology,Inpatient,Adult,65+, 12-15 Months,1,
30-11-2018,1503,Gynaecology,Inpatient,Adult,65+,18+ Months,4,
30-11-2018,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,75,
30-11-2018,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,67,
30-11-2018,1700,Ophthalmology,Day Case,Adult,16-64,  6-9 Months,25,
30-11-2018,1700,Ophthalmology,Day Case,Adult,16-64,  9-12 Months,6,
30-11-2018,1700,Ophthalmology,Day Case,Adult,16-64, 12-15 Months,16,
30-11-2018,1700,Ophthalmology,Day Case,Adult,16-64, 15-18 Months,6,
30-11-2018,1700,Ophthalmology,Day Case,Adult,16-64,18+ Months,27,
30-11-2018,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,390,
30-11-2018,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,417,
30-11-2018,1700,Ophthalmology,Day Case,Adult,65+,  6-9 Months,74,
30-11-2018,1700,Ophthalmology,Day Case,Adult,65+,  9-12 Months,21,
30-11-2018,1700,Ophthalmology,Day Case,Adult,65+, 12-15 Months,15,
30-11-2018,1700,Ophthalmology,Day Case,Adult,65+, 15-18 Months,8,
30-11-2018,1700,Ophthalmology,Day Case,Adult,65+,18+ Months,18,
30-11-2018,1700,Ophthalmology,Day Case,Child,0-15,  0-3 Months,16,
30-11-2018,1700,Ophthalmology,Day Case,Child,0-15,  3-6 Months,9,
30-11-2018,1700,Ophthalmology,Day Case,Child,0-15,  6-9 Months,13,
30-11-2018,1700,Ophthalmology,Day Case,Child,0-15,  9-12 Months,12,
30-11-2018,1700,Ophthalmology,Day Case,Child,0-15, 12-15 Months,9,
30-11-2018,1700,Ophthalmology,Day Case,Child,0-15, 15-18 Months,7,
30-11-2018,1700,Ophthalmology,Day Case,Child,0-15,18+ Months,23,
30-11-2018,1700,Ophthalmology,Inpatient,Adult,16-64,  0-3 Months,1,
30-11-2018,1700,Ophthalmology,Inpatient,Adult,16-64,18+ Months,5,
30-11-2018,1700,Ophthalmology,Inpatient,Adult,65+,  0-3 Months,2,
30-11-2018,1700,Ophthalmology,Inpatient,Adult,65+,  3-6 Months,1,
30-11-2018,1700,Ophthalmology,Inpatient,Adult,65+,  6-9 Months,1,
30-11-2018,1700,Ophthalmology,Inpatient,Adult,65+,18+ Months,2,
30-11-2018,1700,Ophthalmology,Inpatient,Child,0-15, 12-15 Months,1,
30-11-2018,1700,Ophthalmology,Inpatient,Child,0-15, 15-18 Months,1,
30-11-2018,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,129,
30-11-2018,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,78,
30-11-2018,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,70,
30-11-2018,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,25,
30-11-2018,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,27,
30-11-2018,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,13,
30-11-2018,1800,Orthopaedics,Day Case,Adult,16-64,18+ Months,14,
30-11-2018,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,55,
30-11-2018,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,33,
30-11-2018,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,36,
30-11-2018,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,17,
30-11-2018,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,8,
30-11-2018,1800,Orthopaedics,Day Case,Adult,65+, 15-18 Months,3,
30-11-2018,1800,Orthopaedics,Day Case,Adult,65+,18+ Months,2,
30-11-2018,1800,Orthopaedics,Day Case,Child,0-15,  0-3 Months,18,
30-11-2018,1800,Orthopaedics,Day Case,Child,0-15,  3-6 Months,5,
30-11-2018,1800,Orthopaedics,Day Case,Child,0-15,  6-9 Months,4,
30-11-2018,1800,Orthopaedics,Day Case,Child,0-15, 12-15 Months,1,
30-11-2018,1800,Orthopaedics,Day Case,Child,0-15, 15-18 Months,1,
30-11-2018,1800,Orthopaedics,Day Case,Child,0-15,18+ Months,1,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,125,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,69,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,51,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,33,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,22,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,15,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,16-64,18+ Months,31,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,87,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,67,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,43,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,23,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,25,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,15,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,65+,18+ Months,15,
30-11-2018,1800,Orthopaedics,Inpatient,Child,0-15,  0-3 Months,10,
30-11-2018,1800,Orthopaedics,Inpatient,Child,0-15,  3-6 Months,4,
30-11-2018,1800,Orthopaedics,Inpatient,Child,0-15,  6-9 Months,5,
30-11-2018,1800,Orthopaedics,Inpatient,Child,0-15,18+ Months,1,
30-11-2018,2000,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,171,
30-11-2018,2000,Plastic Surgery,Day Case,Adult,16-64,  3-6 Months,101,
30-11-2018,2000,Plastic Surgery,Day Case,Adult,16-64,  6-9 Months,52,
30-11-2018,2000,Plastic Surgery,Day Case,Adult,16-64,  9-12 Months,49,
30-11-2018,2000,Plastic Surgery,Day Case,Adult,16-64, 12-15 Months,63,
30-11-2018,2000,Plastic Surgery,Day Case,Adult,16-64, 15-18 Months,51,
30-11-2018,2000,Plastic Surgery,Day Case,Adult,16-64,18+ Months,120,
30-11-2018,2000,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,76,
30-11-2018,2000,Plastic Surgery,Day Case,Adult,65+,  3-6 Months,35,
30-11-2018,2000,Plastic Surgery,Day Case,Adult,65+,  6-9 Months,21,
30-11-2018,2000,Plastic Surgery,Day Case,Adult,65+,  9-12 Months,6,
30-11-2018,2000,Plastic Surgery,Day Case,Adult,65+, 12-15 Months,16,
30-11-2018,2000,Plastic Surgery,Day Case,Adult,65+, 15-18 Months,15,
30-11-2018,2000,Plastic Surgery,Day Case,Adult,65+,18+ Months,29,
30-11-2018,2000,Plastic Surgery,Day Case,Child,0-15,  0-3 Months,20,
30-11-2018,2000,Plastic Surgery,Day Case,Child,0-15,  3-6 Months,18,
30-11-2018,2000,Plastic Surgery,Day Case,Child,0-15,  6-9 Months,12,
30-11-2018,2000,Plastic Surgery,Day Case,Child,0-15,  9-12 Months,11,
30-11-2018,2000,Plastic Surgery,Day Case,Child,0-15, 12-15 Months,13,
30-11-2018,2000,Plastic Surgery,Day Case,Child,0-15, 15-18 Months,9,
30-11-2018,2000,Plastic Surgery,Day Case,Child,0-15,18+ Months,15,
30-11-2018,2000,Plastic Surgery,Inpatient,Adult,16-64,  0-3 Months,13,
30-11-2018,2000,Plastic Surgery,Inpatient,Adult,16-64,  3-6 Months,15,
30-11-2018,2000,Plastic Surgery,Inpatient,Adult,16-64,  6-9 Months,19,
30-11-2018,2000,Plastic Surgery,Inpatient,Adult,16-64,  9-12 Months,16,
30-11-2018,2000,Plastic Surgery,Inpatient,Adult,16-64, 12-15 Months,20,
30-11-2018,2000,Plastic Surgery,Inpatient,Adult,16-64, 15-18 Months,13,
30-11-2018,2000,Plastic Surgery,Inpatient,Adult,16-64,18+ Months,182,
30-11-2018,2000,Plastic Surgery,Inpatient,Adult,65+,  3-6 Months,1,
30-11-2018,2000,Plastic Surgery,Inpatient,Adult,65+,  6-9 Months,2,
30-11-2018,2000,Plastic Surgery,Inpatient,Adult,65+,  9-12 Months,1,
30-11-2018,2000,Plastic Surgery,Inpatient,Adult,65+,18+ Months,11,
30-11-2018,2000,Plastic Surgery,Inpatient,Child,0-15,  0-3 Months,3,
30-11-2018,2000,Plastic Surgery,Inpatient,Child,0-15,  3-6 Months,6,
30-11-2018,2000,Plastic Surgery,Inpatient,Child,0-15, 12-15 Months,1,
30-11-2018,2000,Plastic Surgery,Inpatient,Child,0-15, 15-18 Months,2,
30-11-2018,2000,Plastic Surgery,Inpatient,Child,0-15,18+ Months,29,
30-11-2018,2400,Respiratory Medicine,Day Case,Adult,16-64,  0-3 Months,1,
30-11-2018,2400,Respiratory Medicine,Inpatient,Adult,16-64,  0-3 Months,93,
30-11-2018,2400,Respiratory Medicine,Inpatient,Adult,16-64,  3-6 Months,51,
30-11-2018,2400,Respiratory Medicine,Inpatient,Adult,16-64,  6-9 Months,52,
30-11-2018,2400,Respiratory Medicine,Inpatient,Adult,16-64,  9-12 Months,31,
30-11-2018,2400,Respiratory Medicine,Inpatient,Adult,16-64, 12-15 Months,21,
30-11-2018,2400,Respiratory Medicine,Inpatient,Adult,16-64, 15-18 Months,5,
30-11-2018,2400,Respiratory Medicine,Inpatient,Adult,16-64,18+ Months,3,
30-11-2018,2400,Respiratory Medicine,Inpatient,Adult,65+,  0-3 Months,20,
30-11-2018,2400,Respiratory Medicine,Inpatient,Adult,65+,  3-6 Months,15,
30-11-2018,2400,Respiratory Medicine,Inpatient,Adult,65+,  6-9 Months,19,
30-11-2018,2400,Respiratory Medicine,Inpatient,Adult,65+,  9-12 Months,14,
30-11-2018,2400,Respiratory Medicine,Inpatient,Adult,65+, 12-15 Months,8,
30-11-2018,2400,Respiratory Medicine,Inpatient,Adult,65+, 15-18 Months,1,
30-11-2018,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,123,
30-11-2018,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,83,
30-11-2018,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,25,
30-11-2018,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,14,
30-11-2018,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,16,
30-11-2018,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,13,
30-11-2018,2600,General Surgery,Day Case,Adult,16-64,18+ Months,32,
30-11-2018,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,24,
30-11-2018,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,19,
30-11-2018,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,7,
30-11-2018,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,7,
30-11-2018,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,3,
30-11-2018,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,3,
30-11-2018,2600,General Surgery,Day Case,Adult,65+,18+ Months,5,
30-11-2018,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,5,
30-11-2018,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,3,
30-11-2018,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,3,
30-11-2018,2600,General Surgery,Day Case,Child,0-15,  9-12 Months,1,
30-11-2018,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,94,
30-11-2018,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,44,
30-11-2018,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,36,
30-11-2018,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,38,
30-11-2018,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,41,
30-11-2018,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,21,
30-11-2018,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,122,
30-11-2018,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,31,
30-11-2018,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,24,
30-11-2018,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,18,
30-11-2018,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,14,
30-11-2018,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,14,
30-11-2018,2600,General Surgery,Inpatient,Adult,65+, 15-18 Months,5,
30-11-2018,2600,General Surgery,Inpatient,Adult,65+,18+ Months,31,
30-11-2018,2600,General Surgery,Inpatient,Child,0-15,  3-6 Months,1,
30-11-2018,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,21,
30-11-2018,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,13,
30-11-2018,2604,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,1,
30-11-2018,2604,Vascular Surgery,Day Case,Adult,16-64,  9-12 Months,1,
30-11-2018,2604,Vascular Surgery,Day Case,Adult,16-64, 12-15 Months,2,
30-11-2018,2604,Vascular Surgery,Day Case,Adult,16-64,18+ Months,1,
30-11-2018,2604,Vascular Surgery,Day Case,Adult,65+,  0-3 Months,5,
30-11-2018,2604,Vascular Surgery,Day Case,Adult,65+,  3-6 Months,3,
30-11-2018,2604,Vascular Surgery,Day Case,Adult,65+,  6-9 Months,1,
30-11-2018,2604,Vascular Surgery,Day Case,Adult,65+,  9-12 Months,1,
30-11-2018,2604,Vascular Surgery,Day Case,Adult,65+,18+ Months,3,
30-11-2018,2604,Vascular Surgery,Inpatient,Adult,16-64,  0-3 Months,20,
30-11-2018,2604,Vascular Surgery,Inpatient,Adult,16-64,  3-6 Months,15,
30-11-2018,2604,Vascular Surgery,Inpatient,Adult,16-64,  6-9 Months,7,
30-11-2018,2604,Vascular Surgery,Inpatient,Adult,16-64,  9-12 Months,8,
30-11-2018,2604,Vascular Surgery,Inpatient,Adult,16-64, 12-15 Months,12,
30-11-2018,2604,Vascular Surgery,Inpatient,Adult,16-64, 15-18 Months,8,
30-11-2018,2604,Vascular Surgery,Inpatient,Adult,16-64,18+ Months,9,
30-11-2018,2604,Vascular Surgery,Inpatient,Adult,65+,  0-3 Months,16,
30-11-2018,2604,Vascular Surgery,Inpatient,Adult,65+,  3-6 Months,26,
30-11-2018,2604,Vascular Surgery,Inpatient,Adult,65+,  6-9 Months,15,
30-11-2018,2604,Vascular Surgery,Inpatient,Adult,65+,  9-12 Months,17,
30-11-2018,2604,Vascular Surgery,Inpatient,Adult,65+, 12-15 Months,6,
30-11-2018,2604,Vascular Surgery,Inpatient,Adult,65+, 15-18 Months,11,
30-11-2018,2604,Vascular Surgery,Inpatient,Adult,65+,18+ Months,15,
30-11-2018,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,22,
30-11-2018,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,3,
30-11-2018,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,4,
30-11-2018,5000,General Medicine,Day Case,Adult,16-64,  9-12 Months,3,
30-11-2018,5000,General Medicine,Day Case,Adult,16-64, 12-15 Months,2,
30-11-2018,5000,General Medicine,Day Case,Adult,16-64, 15-18 Months,3,
30-11-2018,5000,General Medicine,Day Case,Adult,16-64,18+ Months,1,
30-11-2018,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,16,
30-11-2018,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,6,
30-11-2018,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,1,
30-11-2018,5000,General Medicine,Day Case,Adult,65+,  9-12 Months,1,
30-11-2018,5000,General Medicine,Day Case,Adult,65+, 12-15 Months,3,
30-11-2018,5000,General Medicine,Day Case,Adult,65+, 15-18 Months,1,
30-11-2018,5000,General Medicine,Inpatient,Adult,16-64,  0-3 Months,3,
30-11-2018,5000,General Medicine,Inpatient,Adult,16-64,  3-6 Months,1,
30-11-2018,5000,General Medicine,Inpatient,Adult,16-64,  6-9 Months,2,
30-11-2018,5000,General Medicine,Inpatient,Adult,16-64,  9-12 Months,1,
30-11-2018,5000,General Medicine,Inpatient,Adult,16-64, 12-15 Months,1,
30-11-2018,5000,General Medicine,Inpatient,Adult,16-64,18+ Months,4,
30-11-2018,5000,General Medicine,Inpatient,Adult,65+,  0-3 Months,2,
30-11-2018,5000,General Medicine,Inpatient,Adult,65+,  3-6 Months,1,
30-11-2018,5000,General Medicine,Inpatient,Adult,65+,  9-12 Months,1,
30-11-2018,5000,General Medicine,Inpatient,Adult,65+,18+ Months,2,
30-11-2018,7001,Oral Surgery,Day Case,Adult,16-64,  0-3 Months,76,
30-11-2018,7001,Oral Surgery,Day Case,Adult,16-64,  3-6 Months,78,
30-11-2018,7001,Oral Surgery,Day Case,Adult,16-64,  6-9 Months,114,
30-11-2018,7001,Oral Surgery,Day Case,Adult,16-64,  9-12 Months,42,
30-11-2018,7001,Oral Surgery,Day Case,Adult,16-64, 12-15 Months,20,
30-11-2018,7001,Oral Surgery,Day Case,Adult,16-64, 15-18 Months,7,
30-11-2018,7001,Oral Surgery,Day Case,Adult,16-64,18+ Months,82,
30-11-2018,7001,Oral Surgery,Day Case,Adult,65+,  0-3 Months,17,
30-11-2018,7001,Oral Surgery,Day Case,Adult,65+,  3-6 Months,8,
30-11-2018,7001,Oral Surgery,Day Case,Adult,65+,  6-9 Months,6,
30-11-2018,7001,Oral Surgery,Day Case,Adult,65+,  9-12 Months,4,
30-11-2018,7001,Oral Surgery,Day Case,Adult,65+, 12-15 Months,3,
30-11-2018,7001,Oral Surgery,Day Case,Adult,65+, 15-18 Months,1,
30-11-2018,7001,Oral Surgery,Day Case,Adult,65+,18+ Months,9,
30-11-2018,7001,Oral Surgery,Day Case,Child,0-15,  0-3 Months,15,
30-11-2018,7001,Oral Surgery,Day Case,Child,0-15,  3-6 Months,10,
30-11-2018,7001,Oral Surgery,Day Case,Child,0-15,  6-9 Months,9,
30-11-2018,7001,Oral Surgery,Day Case,Child,0-15,  9-12 Months,8,
30-11-2018,7001,Oral Surgery,Day Case,Child,0-15, 12-15 Months,4,
30-11-2018,7001,Oral Surgery,Day Case,Child,0-15, 15-18 Months,1,
30-11-2018,7001,Oral Surgery,Day Case,Child,0-15,18+ Months,5,
30-11-2018,7001,Oral Surgery,Inpatient,Adult,16-64,  0-3 Months,11,
30-11-2018,7001,Oral Surgery,Inpatient,Adult,16-64,  3-6 Months,5,
30-11-2018,7001,Oral Surgery,Inpatient,Adult,16-64,  9-12 Months,7,
30-11-2018,7001,Oral Surgery,Inpatient,Adult,16-64, 12-15 Months,6,
30-11-2018,7001,Oral Surgery,Inpatient,Adult,16-64, 15-18 Months,2,
30-11-2018,7001,Oral Surgery,Inpatient,Adult,16-64,18+ Months,5,
30-11-2018,7001,Oral Surgery,Inpatient,Adult,65+,  0-3 Months,3,
30-11-2018,7001,Oral Surgery,Inpatient,Adult,65+,  9-12 Months,1,
30-11-2018,7001,Oral Surgery,Inpatient,Adult,65+, 12-15 Months,2,
30-11-2018,7001,Oral Surgery,Inpatient,Adult,65+, 15-18 Months,1,
30-11-2018,7001,Oral Surgery,Inpatient,Adult,65+,18+ Months,6,
30-11-2018,7001,Oral Surgery,Inpatient,Child,0-15,  3-6 Months,1,
30-11-2018,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  0-3 Months,3,
